[INFO] Not using threads
[INFO] Using random seed = 312
[INFO] Using simulation clock tick = 0.1
[INFO] Total experiment length in clock ticks = 500
[INFO] Loaded library "./build/controllers/footbot/libfootbot_segregation_controller.dylib"
[INFO] Loaded library "././build/loop_functions/libsegregation_loop_function.dylib"
[INFO] The physics engine "dyn2d" will perform 10 iterations per tick (dt = 0.01 sec)
[INFO] No visualization selected.
0,0,-0.945456,-0.0462858,-1.29333,0,0,1.04787,-0.0674041,-0.739545,
0,0,-0.947099,-0.040515,-1.12191,0,0,1.04344,-0.0633602,-0.56812,
0,0,-0.949886,-0.0344679,-0.931435,0,0,1.03789,-0.0596824,-0.377649,
0,0,-0.953756,-0.0290522,-0.740964,0,0,1.03175,-0.0571112,-0.187178,
0,0,-0.958581,-0.024467,-0.550493,0,0,1.02523,-0.0557488,0.00329379,
0,0,-0.964186,-0.0208782,-0.360021,0,0,1.01858,-0.0556445,0.193765,
0,1,-0.97037,-0.0184155,-0.16955,0,0,1.01202,-0.0568021,0.384237,
0,1,-0.960437,-0.0199041,-0.064784,0,0,1.00581,-0.0591797,0.574708,
0,1,-0.947148,-0.0209059,0.0304589,0,0,1.00015,-0.0626913,0.76518,
0,1,-0.933823,-0.0206268,0.125702,0,0,0.995265,-0.0672099,0.955651,
0,1,-0.920585,-0.0190818,0.220945,0,0,0.991322,-0.0725721,1.14612,
0,0,-0.907555,-0.0162849,0.316187,0,0,0.988465,-0.0785839,1.33659,
0,0,-0.910681,-0.0175291,0.497136,0,0,0.986797,-0.0850278,1.52707,
0,0,-0.916589,-0.020598,0.687607,0,0,0.98638,-0.0916709,1.71754,
0,0,-0.921812,-0.0247243,0.878079,0,0,0.987229,-0.0982728,1.90801,
0,0,-0.926159,-0.0297648,1.06855,0,0,0.989311,-0.104595,2.09848,
0,0,-0.929473,-0.0355371,1.25902,0,0,0.992553,-0.110408,2.28895,
0,0,-0.931635,-0.0418325,1.44949,0,0,0.996837,-0.115502,2.47942,
0,0,-0.932565,-0.0484233,1.63996,0,0,1.00201,-0.119694,2.66989,
0,0,-0.932231,-0.055071,1.83044,0,1,1.00788,-0.12283,2.86037,
0,0,-0.930645,-0.0615353,2.02091,0,1,0.998173,-0.120244,2.96513,
0,0,-0.927863,-0.0675823,2.21138,0,1,0.985079,-0.117767,3.06037,
0,0,-0.923987,-0.0729933,2.40185,0,1,0.971806,-0.116559,-3.12757,
0,0,-0.919156,-0.0775726,2.59232,0,1,0.958479,-0.11662,-3.03233,
0,0,-0.913546,-0.0811546,2.78279,0,1,0.945217,-0.117947,-2.93708,
0,0,-0.907359,-0.0836097,2.97326,0,0,0.932142,-0.120529,-2.84184,
0,0,-0.900819,-0.0848491,-3.11945,0,0,0.935289,-0.119337,-2.66089,
0,0,-0.894163,-0.0848279,-2.92898,0,0,0.941246,-0.116365,-2.47042,
0,0,-0.887632,-0.083547,-2.73851,0,0,0.946536,-0.112325,-2.27995,
0,0,-0.88146,-0.0810526,-2.54803,0,0,0.950965,-0.107357,-2.08948,
0,0,-0.875873,-0.077435,-2.35756,0,0,0.954374,-0.10164,-1.89901,
0,0,-0.871072,-0.0728251,-2.16709,0,0,0.956639,-0.0953808,-1.70853,
0,0,-0.86723,-0.0673896,-1.97662,0,0,0.957677,-0.0888062,-1.51806,
0,0,-0.864487,-0.061325,-1.78615,0,0,0.957453,-0.0821539,-1.32759,
0,0,-0.862942,-0.0548507,-1.59568,0,0,0.955973,-0.0756644,-1.13712,
0,0,-0.86265,-0.048201,-1.40521,0,0,0.953291,-0.0695725,-0.946649,
0,0,-0.863622,-0.0416163,-1.21473,0,0,0.949504,-0.0640985,-0.756177,
0,0,-0.865824,-0.0353347,-1.02426,0,0,0.944749,-0.0594404,-0.565706,
0,0,-0.869175,-0.0295836,-0.833792,0,0,0.939199,-0.0557667,-0.375234,
0,0,-0.873554,-0.0245709,-0.643321,0,0,0.933053,-0.0532103,-0.184763,
0,0,-0.878803,-0.0204779,-0.452849,0,0,0.926535,-0.0518636,0.00570846,
0,1,-0.884732,-0.0174527,-0.262378,0,0,0.919879,-0.0517754,0.19618,
0,1,-0.874979,-0.0198556,-0.157612,0,0,0.913327,-0.0529488,0.386651,
0,1,-0.86184,-0.022085,-0.0623693,0,0,0.907116,-0.0553414,0.577123,
0,1,-0.848547,-0.0230422,0.0328736,0,0,0.90147,-0.0588666,0.767594,
0,1,-0.835223,-0.0227309,0.128116,0,0,0.896594,-0.0633971,0.958066,
0,1,-0.821989,-0.0211539,0.223359,0,0,0.892663,-0.0687687,1.14854,
0,0,-0.808965,-0.0183255,0.318602,0,0,0.889821,-0.0747874,1.33901,
0,0,-0.812089,-0.0195773,0.499551,0,0,0.888169,-0.0812354,1.52948,
0,0,-0.817989,-0.0226604,0.690022,0,0,0.887768,-0.0878794,1.71995,
0,0,-0.823202,-0.0267993,0.880494,0,0,0.888632,-0.0944793,1.91042,
0,0,-0.827537,-0.0318503,1.07096,0,0,0.89073,-0.100796,2.10089,
0,0,-0.830837,-0.0376306,1.26144,0,0,0.893986,-0.106602,2.29137,
0,0,-0.832983,-0.0439312,1.45191,0,0,0.898282,-0.111686,2.48184,
0,0,-0.833898,-0.0505242,1.64238,0,0,0.903463,-0.115864,2.67231,
0,0,-0.833548,-0.0571711,1.83285,0,1,0.909342,-0.118987,2.86278,
0,0,-0.831946,-0.0636315,2.02332,0,1,0.89963,-0.116424,2.96755,
0,0,-0.82915,-0.0696718,2.21379,0,1,0.886529,-0.113979,3.06279,
0,0,-0.82526,-0.0750735,2.40426,0,1,0.873254,-0.112803,-3.12515,
0,0,-0.820419,-0.0796411,2.59474,0,1,0.859926,-0.112895,-3.02991,
0,0,-0.8148,-0.0832095,2.78521,0,1,0.846668,-0.114255,-2.93467,
0,0,-0.808607,-0.0856496,2.97568,0,0,0.8336,-0.116869,-2.83943,
0,0,-0.802064,-0.0868732,-3.11703,0,0,0.836743,-0.115668,-2.65848,
0,0,-0.795408,-0.086836,-2.92656,0,0,0.842693,-0.112683,-2.46801,
0,0,-0.78888,-0.0855393,-2.73609,0,0,0.847973,-0.10863,-2.27753,
0,0,-0.782715,-0.08303,-2.54562,0,0,0.852391,-0.103651,-2.08706,
0,0,-0.777136,-0.079399,-2.35515,0,0,0.855786,-0.0979256,-1.89659,
0,0,-0.772346,-0.0747775,-2.16468,0,0,0.858035,-0.0916611,-1.70612,
0,0,-0.768517,-0.0693326,-1.97421,0,0,0.859058,-0.0850841,-1.51565,
0,0,-0.765789,-0.0632615,-1.78373,0,0,0.858817,-0.0784323,-1.32518,
0,0,-0.764259,-0.0567835,-1.59326,0,0,0.857322,-0.0719464,-1.13471,
0,0,-0.763983,-0.0501331,-1.40279,0,0,0.854625,-0.065861,-0.944234,
0,0,-0.764972,-0.0435507,-1.21232,0,0,0.850825,-0.0603961,-0.753763,
0,0,-0.767189,-0.0372745,-1.02185,0,0,0.846059,-0.0557495,-0.563291,
0,0,-0.770553,-0.0315315,-0.831377,0,0,0.8405,-0.0520893,-0.37282,
0,0,-0.774945,-0.0265294,-0.640906,0,0,0.834348,-0.0495477,-0.182348,
