[INFO] Not using threads
[INFO] Using random seed = 312
[INFO] Using simulation clock tick = 0.1
[INFO] Total experiment length in clock ticks = 1800
[INFO] Loaded library "./build/controllers/footbot/libfootbot_segregation_controller.so"
[INFO] Loaded library "././build/loop_functions/libsegregation_loop_function.so"
[INFO] The physics engine "dyn2d" will perform 10 iterations per tick (dt = 0.01 sec)
[INFO] No visualization selected.
0,0,-0.945456,-0.0462858,1,0,1.04787,-0.0674041,
0,0,-0.947099,-0.040515,1,0,1.04344,-0.0633602,
0,0,-0.949886,-0.0344679,1,0,1.03789,-0.0596824,
0,0,-0.953756,-0.0290522,1,0,1.03175,-0.0571112,
0,0,-0.958581,-0.024467,1,0,1.02523,-0.0557488,
0,0,-0.964186,-0.0208782,1,0,1.01858,-0.0556445,
0,2,-0.97037,-0.0184155,1,0,1.01202,-0.0568021,
0,2,-0.970994,-0.0181807,1,0,1.00581,-0.0591797,
0,0,-0.970994,-0.0181807,1,0,1.00015,-0.0626913,
0,0,-0.976538,-0.020475,1,0,0.995265,-0.0672099,
0,0,-0.982133,-0.0240799,1,0,0.991322,-0.0725721,
0,0,-0.986939,-0.0286841,1,0,0.988465,-0.0785839,
0,0,-0.990788,-0.034115,1,0,0.986797,-0.0850278,
0,0,-0.993538,-0.0401762,1,0,0.98638,-0.0916709,
0,0,-0.995091,-0.0466486,1,0,0.987229,-0.0982728,
0,0,-0.995391,-0.053298,1,0,0.989311,-0.104595,
0,0,-0.994427,-0.0598839,1,0,0.992553,-0.110408,
0,0,-0.992233,-0.0661681,1,0,0.996837,-0.115502,
0,0,-0.988889,-0.0719232,1,0,1.00201,-0.119694,
0,0,-0.984516,-0.0769412,1,2,1.00788,-0.12283,
0,0,-0.979272,-0.0810406,1,2,1.00847,-0.123133,
0,0,-0.973346,-0.084073,1,0,1.00847,-0.123133,
0,0,-0.966954,-0.0859287,1,0,1.01424,-0.121471,
0,0,-0.960326,-0.0865407,1,0,1.0202,-0.118512,
0,0,-0.953702,-0.0858869,1,0,1.02549,-0.114472,
0,0,-0.947322,-0.0839908,1,0,1.02992,-0.109504,
0,0,-0.941416,-0.080921,1,0,1.03333,-0.103787,
